Source,Target,Weight,Type
VD13,PVCL,1,electrical
VD13,PVCR,1,chemical
VD13,PVNR,1,electrical
VD13,PVPL,11,electrical
VD13,PVR,1,electrical
VD13,PVT,17,electrical
VD13,PVWL,1,chemical
VD13,PVWL,1,electrical
VD13,PVWR,2,electrical
VD13,VA12,6,electrical
VD13,VA12,11,chemical
VD13,VD12,1,chemical
VD13,VD12,6,electrical
VD13,intestine,1,chemical
VD13,vBWML21,4,chemical
VD13,vBWML22,4,chemical
VD13,vBWML23,4,chemical
VD13,vBWMR22,4,chemical
VD13,vBWMR23,4,chemical
VD13,vBWMR24,4,chemical
anal,intL,4,electrical
anal,intR,4,electrical
anal,sph,4,electrical
dBWML1,dBWML2,15,electrical
dBWML1,dBWML3,15,electrical
dBWML10,dBWML11,15,electrical
dBWML10,dBWML9,15,electrical
dBWML11,dBWML10,15,electrical
dBWML11,dBWML12,15,electrical
dBWML12,dBWML11,15,electrical
dBWML12,dBWML13,15,electrical
dBWML13,dBWML12,15,electrical
dBWML13,dBWML14,15,electrical
dBWML14,dBWML13,15,electrical
dBWML14,dBWML15,15,electrical
dBWML15,dBWML14,15,electrical
dBWML15,dBWML16,15,electrical
dBWML16,dBWML15,15,electrical
dBWML16,dBWML17,15,electrical
dBWML17,dBWML16,15,electrical
dBWML17,dBWML18,15,electrical
dBWML18,dBWML17,15,electrical
dBWML18,dBWML19,15,electrical
dBWML19,dBWML18,15,electrical
dBWML19,dBWML20,15,electrical
dBWML2,dBWML1,15,electrical
dBWML2,dBWML3,15,electrical
dBWML20,dBWML19,15,electrical
dBWML20,dBWML21,15,electrical
dBWML21,dBWML20,15,electrical
dBWML21,dBWML22,15,electrical
dBWML22,dBWML21,15,electrical
dBWML22,dBWML23,15,electrical
dBWML23,dBWML22,15,electrical
dBWML23,dBWML24,15,electrical
dBWML24,dBWML23,15,electrical
dBWML3,dBWML1,15,electrical
dBWML3,dBWML2,15,electrical
dBWML3,dBWML4,15,electrical
dBWML4,dBWML3,15,electrical
dBWML4,dBWML5,15,electrical
dBWML5,dBWML4,15,electrical
dBWML5,dBWML6,15,electrical
dBWML6,dBWML5,15,electrical
dBWML6,dBWML7,15,electrical
dBWML7,dBWML6,15,electrical
dBWML7,dBWML8,15,electrical
dBWML8,dBWML7,15,electrical
dBWML8,dBWML9,15,electrical
dBWML9,VD02,1,electrical
dBWML9,dBWML10,15,electrical
dBWML9,dBWML8,15,electrical
dBWMR1,dBWMR2,15,electrical
dBWMR1,dBWMR3,15,electrical
dBWMR10,dBWMR11,15,electrical
dBWMR10,dBWMR9,15,electrical
dBWMR11,dBWMR10,15,electrical
dBWMR11,dBWMR12,15,electrical
dBWMR12,dBWMR11,15,electrical
dBWMR12,dBWMR13,15,electrical
dBWMR13,dBWMR12,15,electrical
dBWMR13,dBWMR14,15,electrical
dBWMR14,dBWMR13,15,electrical
dBWMR14,dBWMR15,15,electrical
dBWMR15,dBWMR14,15,electrical
dBWMR15,dBWMR16,15,electrical
dBWMR16,dBWMR15,15,electrical
dBWMR16,dBWMR17,15,electrical
dBWMR17,dBWMR16,15,electrical
dBWMR17,dBWMR18,15,electrical
dBWMR18,dBWMR17,15,electrical
dBWMR18,dBWMR19,15,electrical
dBWMR19,dBWMR18,15,electrical
dBWMR19,dBWMR20,15,electrical
dBWMR2,dBWMR1,15,electrical
dBWMR2,dBWMR3,15,electrical
dBWMR20,dBWMR19,15,electrical
dBWMR20,dBWMR21,15,electrical
dBWMR21,dBWMR20,15,electrical
dBWMR21,dBWMR22,15,electrical
dBWMR22,dBWMR21,15,electrical
dBWMR22,dBWMR23,15,electrical
dBWMR23,dBWMR22,15,electrical
dBWMR23,dBWMR24,15,electrical
dBWMR24,dBWMR23,15,electrical
dBWMR3,dBWMR1,15,electrical
dBWMR3,dBWMR2,15,electrical
dBWMR3,dBWMR4,15,electrical
dBWMR4,dBWMR3,15,electrical
dBWMR4,dBWMR5,15,electrical
dBWMR5,dBWMR4,15,electrical
dBWMR5,dBWMR6,15,electrical
dBWMR6,dBWMR5,15,electrical
dBWMR6,dBWMR7,15,electrical
dBWMR7,dBWMR6,15,electrical
dBWMR7,dBWMR8,15,electrical
dBWMR8,dBWMR7,15,electrical
dBWMR8,dBWMR9,15,electrical
dBWMR9,dBWMR10,15,electrical
dBWMR9,dBWMR8,15,electrical
hyp,ADLL,1,electrical
hyp,ALNL,3,electrical
hyp,AS10,7,electrical
hyp,AS11,31,electrical
hyp,AVAL,3,electrical
hyp,AVAR,4,electrical
hyp,AVBR,5,electrical
hyp,AVDL,3,electrical
hyp,AVFL,8,electrical
hyp,AVFR,3,electrical
hyp,AVG,6,electrical
hyp,AVHL,35,electrical
hyp,AVHR,11,electrical
hyp,AVJL,3,electrical
hyp,AVJR,3,electrical
hyp,AVKL,1,electrical
hyp,AVKR,34,electrical
hyp,DA08,1,electrical
hyp,DA09,1,electrical
hyp,DB07,1,electrical
hyp,DVA,4,electrical
hyp,DVB,1,electrical
hyp,DVC,2,electrical
hyp,LUAR,7,electrical
hyp,PDA,2,electrical
hyp,PDB,11,electrical
hyp,PDER,1,electrical
hyp,PHAL,1,electrical
hyp,PHAR,1,electrical
hyp,PHBL,3,electrical
hyp,PHBR,4,electrical
hyp,PHCL,1,electrical
hyp,PLML,3,electrical
hyp,PLMR,1,electrical
hyp,PLNL,3,electrical
hyp,PLNR,2,electrical
hyp,PQR,1,electrical
hyp,PVCL,4,electrical
hyp,PVCR,3,electrical
hyp,PVNL,2,electrical
hyp,PVNR,1,electrical
hyp,PVPL,41,electrical
hyp,PVPR,4,electrical
hyp,PVQL,3,electrical
hyp,PVQR,1,electrical
hyp,PVR,12,electrical
hyp,PVT,1,electrical
hyp,PVWL,6,electrical
hyp,PVWR,4,electrical
hyp,VA02,1,electrical
hyp,VA10,2,electrical
hyp,VA11,1,electrical
hyp,VB11,1,electrical
hyp,VD11,2,electrical
hyp,VD12,5,electrical
hyp,hyp,13,electrical
intL,anal,4,electrical
intL,intR,4,electrical
intL,sph,4,electrical
intR,anal,4,electrical
intR,intL,4,electrical
intR,sph,4,electrical
mc1dl,mc2dl,2,electrical
mc1dl,pm3d,2,electrical
mc1dl,pm3vl,2,electrical
mc1dl,pm4d,2,electrical
mc1dl,pm4vl,2,electrical
mc1dr,mc2dr,2,electrical
mc1dr,pm3d,2,electrical
mc1dr,pm4d,2,electrical
mc1dr,pm4vr,4,electrical
mc1v,pm3vl,2,electrical
mc1v,pm3vr,2,electrical
mc1v,pm4vl,2,electrical
mc1v,pm4vr,2,electrical
mc2dl,mc1dl,2,electrical
mc2dl,mc3dl,2,electrical
mc2dl,pm5d,2,electrical
mc2dl,pm5vl,2,electrical
mc2dr,mc1dr,2,electrical
mc2dr,mc3dr,2,electrical
mc2dr,pm5d,2,electrical
mc2dr,pm5vr,2,electrical
mc2v,pm5vl,2,electrical
mc2v,pm5vr,2,electrical
mc3dl,mc2dl,2,electrical
mc3dl,pm6d,2,electrical
mc3dl,pm6vl,2,electrical
mc3dl,pm7d,2,electrical
mc3dl,pm7vl,2,electrical
mc3dl,pm8,2,electrical
mc3dr,mc2dr,2,electrical
mc3dr,pm6d,2,electrical
mc3dr,pm6vr,2,electrical
mc3dr,pm7d,2,electrical
mc3dr,pm7vr,2,electrical
mc3dr,pm8,2,electrical
mc3v,pm6vl,2,electrical
mc3v,pm6vr,2,electrical
mc3v,pm7vl,2,electrical
mc3v,pm7vr,2,electrical
mc3v,pm8,2,electrical
pm1d,pm2d,2,electrical
pm1vl,pm2vl,2,electrical
pm1vr,pm2vr,2,electrical
pm2d,pm1d,2,electrical
pm2d,pm3d,2,electrical
pm2vl,pm1vl,2,electrical
pm2vl,pm3vl,2,electrical
pm2vr,pm1vr,2,electrical
pm2vr,pm3vr,2,electrical
pm3d,mc1dl,2,electrical
pm3d,mc1dr,2,electrical
pm3d,pm2d,2,electrical
pm3d,pm4d,2,electrical
pm3vl,mc1dl,2,electrical
pm3vl,mc1v,2,electrical
pm3vl,pm2vl,2,electrical
pm3vl,pm4vl,2,electrical
pm3vr,I1R,3,electrical
pm3vr,mc1v,2,electrical
pm3vr,pm2vr,2,electrical
pm3vr,pm4vr,2,electrical
pm4d,I3,3,electrical
pm4d,M3L,2,electrical
pm4d,MI,3,electrical
pm4d,mc1dl,2,electrical
pm4d,mc1dr,2,electrical
pm4d,pm3d,2,electrical
pm4d,pm5d,2,electrical
pm4vl,I1L,1,electrical
pm4vl,M2L,1,electrical
pm4vl,mc1dl,2,electrical
pm4vl,mc1v,2,electrical
pm4vl,pm3vl,2,electrical
pm4vl,pm5vl,2,electrical
pm4vr,I1R,2,electrical
pm4vr,M3R,1,electrical
pm4vr,mc1dr,4,electrical
pm4vr,mc1v,2,electrical
pm4vr,pm3vr,2,electrical
pm4vr,pm5vr,2,electrical
pm5d,I3,1,electrical
pm5d,M1,3,electrical
pm5d,M2R,1,electrical
pm5d,M3L,1,electrical
pm5d,M3R,1,electrical
pm5d,M4,1,electrical
pm5d,NSMR,2,electrical
pm5d,mc2dl,2,electrical
pm5d,mc2dr,2,electrical
pm5d,pm4d,2,electrical
pm5d,pm6d,2,electrical
pm5vl,I4,1,electrical
pm5vl,M2L,1,electrical
pm5vl,M3L,1,electrical
pm5vl,M4,1,electrical
pm5vl,M5,2,electrical
pm5vl,mc2dl,2,electrical
pm5vl,mc2v,2,electrical
pm5vl,pm4vl,2,electrical
pm5vl,pm6vl,2,electrical
pm5vr,M3R,1,electrical
pm5vr,M4,1,electrical
pm5vr,mc2dr,2,electrical
pm5vr,mc2v,2,electrical
pm5vr,pm4vr,2,electrical
pm5vr,pm6vr,2,electrical
pm6d,mc3dl,2,electrical
pm6d,mc3dr,2,electrical
pm6d,pm5d,2,electrical
pm6vl,mc3dl,2,electrical
pm6vl,mc3v,2,electrical
pm6vl,pm5vl,2,electrical
pm6vr,M5,2,electrical
pm6vr,mc3dr,2,electrical
pm6vr,mc3v,2,electrical
pm6vr,pm5vr,2,electrical
pm7d,mc3dl,2,electrical
pm7d,mc3dr,2,electrical
pm7d,pm8,2,electrical
pm7vl,mc3dl,2,electrical
pm7vl,mc3v,2,electrical
pm7vl,pm8,2,electrical
pm7vr,mc3dr,2,electrical
pm7vr,mc3v,2,electrical
pm7vr,pm8,2,electrical
pm8,mc3dl,2,electrical
pm8,mc3dr,2,electrical
pm8,mc3v,2,electrical
pm8,pm7d,2,electrical
pm8,pm7vl,2,electrical
pm8,pm7vr,2,electrical
sph,anal,4,electrical
sph,intL,4,electrical
sph,intR,4,electrical
um1aL,um1aR,4,electrical
um1aL,um1pL,4,electrical
um1aL,um2aL,4,electrical
um1aL,vm2aL,4,electrical
um1aR,um1aL,4,electrical
um1aR,um1pR,4,electrical
um1aR,um2aR,4,electrical
um1aR,vm2aR,4,electrical
um1pL,um1aL,4,electrical
um1pL,um1pR,4,electrical
um1pL,um2pL,4,electrical
um1pL,vm2pL,4,electrical
um1pR,um1aR,4,electrical
um1pR,um1pL,4,electrical
um1pR,um2pR,4,electrical
um1pR,vm2pR,4,electrical
um2aL,um1aL,4,electrical
um2aL,um2aR,4,electrical
um2aR,um1aR,4,electrical
um2aR,um2aL,4,electrical
um2pL,um1pL,4,electrical
um2pL,um2pR,4,electrical
um2pR,um1pR,4,electrical
um2pR,um2pL,4,electrical
vBWML1,vBWML2,15,electrical
vBWML1,vBWML3,15,electrical
vBWML10,vBWML11,15,electrical
vBWML10,vBWML9,15,electrical
vBWML11,vBWML10,15,electrical
vBWML11,vBWML12,15,electrical
vBWML12,vBWML11,15,electrical
vBWML12,vBWML13,15,electrical
vBWML13,vBWML12,15,electrical
vBWML13,vBWML14,15,electrical
vBWML14,vBWML13,15,electrical
vBWML14,vBWML15,15,electrical
vBWML15,vBWML14,15,electrical
vBWML15,vBWML16,15,electrical
vBWML16,vBWML15,15,electrical
vBWML16,vBWML17,15,electrical
vBWML17,vBWML16,15,electrical
vBWML17,vBWML18,15,electrical
vBWML18,vBWML17,15,electrical
vBWML18,vBWML19,15,electrical
vBWML19,vBWML18,15,electrical
vBWML19,vBWML20,15,electrical
vBWML2,vBWML1,15,electrical
vBWML2,vBWML3,15,electrical
vBWML20,vBWML19,15,electrical
vBWML20,vBWML21,15,electrical
vBWML21,vBWML20,15,electrical
vBWML21,vBWML22,15,electrical
vBWML22,vBWML21,15,electrical
vBWML22,vBWML23,15,electrical
vBWML23,vBWML22,15,electrical
vBWML3,vBWML1,15,electrical
vBWML3,vBWML2,15,electrical
vBWML3,vBWML4,15,electrical
vBWML4,vBWML3,15,electrical
vBWML4,vBWML5,15,electrical
vBWML5,vBWML4,15,electrical
vBWML5,vBWML6,15,electrical
vBWML6,vBWML5,15,electrical
vBWML6,vBWML7,15,electrical
vBWML7,vBWML6,15,electrical
vBWML7,vBWML8,15,electrical
vBWML8,DD01,2,electrical
vBWML8,vBWML7,15,electrical
vBWML8,vBWML9,15,electrical
vBWML9,vBWML10,15,electrical
vBWML9,vBWML8,15,electrical
vBWML9,vBWMR8,2,electrical
vBWMR1,vBWMR2,15,electrical
vBWMR1,vBWMR3,15,electrical
vBWMR10,vBWMR11,15,electrical
vBWMR10,vBWMR9,15,electrical
vBWMR11,vBWMR10,15,electrical
vBWMR11,vBWMR12,15,electrical
vBWMR12,vBWMR11,15,electrical
vBWMR12,vBWMR13,15,electrical
vBWMR13,vBWMR12,15,electrical
vBWMR13,vBWMR14,15,electrical
vBWMR14,vBWMR13,15,electrical
vBWMR14,vBWMR15,15,electrical
vBWMR15,vBWMR14,15,electrical
vBWMR15,vBWMR16,15,electrical
vBWMR16,vBWMR15,15,electrical
vBWMR16,vBWMR17,15,electrical
vBWMR17,vBWMR16,15,electrical
vBWMR17,vBWMR18,15,electrical
vBWMR18,vBWMR17,15,electrical
vBWMR18,vBWMR19,15,electrical
vBWMR19,vBWMR18,15,electrical
vBWMR19,vBWMR20,15,electrical
vBWMR2,vBWMR1,15,electrical
vBWMR2,vBWMR3,15,electrical
vBWMR20,vBWMR19,15,electrical
vBWMR20,vBWMR21,15,electrical
vBWMR21,vBWMR20,15,electrical
vBWMR21,vBWMR22,15,electrical
vBWMR22,vBWMR21,15,electrical
vBWMR22,vBWMR23,15,electrical
vBWMR23,vBWMR22,15,electrical
vBWMR23,vBWMR24,15,electrical
vBWMR24,vBWMR23,15,electrical
vBWMR3,vBWMR1,15,electrical
vBWMR3,vBWMR2,15,electrical
vBWMR3,vBWMR4,15,electrical
vBWMR4,vBWMR3,15,electrical
vBWMR4,vBWMR5,15,electrical
vBWMR5,vBWMR4,15,electrical
vBWMR5,vBWMR6,15,electrical
vBWMR6,vBWMR5,15,electrical
vBWMR6,vBWMR7,15,electrical
vBWMR7,vBWMR6,15,electrical
vBWMR7,vBWMR8,15,electrical
vBWMR8,DD01,2,electrical
vBWMR8,vBWML9,2,electrical
vBWMR8,vBWMR7,15,electrical
vBWMR8,vBWMR9,15,electrical
vBWMR9,vBWMR10,15,electrical
vBWMR9,vBWMR8,15,electrical
vm1aL,vm1aR,4,electrical
vm1aL,vm1pL,4,electrical
vm1aL,vm2aL,4,electrical
vm1aR,vm1aL,4,electrical
vm1aR,vm1pR,4,electrical
vm1aR,vm2aR,4,electrical
vm1pL,vm1aL,4,electrical
vm1pL,vm1pR,4,electrical
vm1pL,vm2pL,4,electrical
vm1pR,vm1aR,4,electrical
vm1pR,vm1pL,4,electrical
vm1pR,vm2pR,4,electrical
vm2aL,VC03,2,electrical
vm2aL,um1aL,4,electrical
vm2aL,vm1aL,4,electrical
vm2aL,vm2aR,4,electrical
vm2aR,VC03,2,electrical
vm2aR,um1aR,4,electrical
vm2aR,vm1aR,4,electrical
vm2aR,vm2aL,4,electrical
vm2pL,VC03,2,electrical
vm2pL,um1pL,4,electrical
vm2pL,vm1pL,4,electrical
vm2pL,vm2pR,4,electrical
vm2pR,VC03,2,electrical
vm2pR,um1pR,4,electrical
vm2pR,vm1pR,4,electrical
vm2pR,vm2pL,4,electrical
