Source,Target,Weight,Type
SMBDL,SMBVL,2,chemical
SMBDL,SMDDL,7,chemical
SMBDL,dBWMR1,4,chemical
SMBDL,dBWMR10,9,chemical
SMBDL,dBWMR11,9,chemical
SMBDL,dBWMR12,9,chemical
SMBDL,dBWMR13,9,chemical
SMBDL,dBWMR14,9,chemical
SMBDL,dBWMR15,9,chemical
SMBDL,dBWMR16,3,chemical
SMBDL,dBWMR2,11,chemical
SMBDL,dBWMR3,6,chemical
SMBDL,dBWMR4,9,chemical
SMBDL,dBWMR5,9,chemical
SMBDL,dBWMR6,10,chemical
SMBDL,dBWMR7,9,chemical
SMBDL,dBWMR8,12,chemical
SMBDL,dBWMR9,9,chemical
SMBDR,CEMDL,5,chemical
SMBDR,CEPDL,18,chemical
SMBDR,IL1DL,8,chemical
SMBDR,OLQDL,8,chemical
SMBDR,RIAR,1,electrical
SMBDR,RMDDR,11,chemical
SMBDR,SAAVL,14,chemical
SMBDR,SDQL,18,chemical
SMBDR,SIADR,1,electrical
SMBDR,SIADR,20,chemical
SMBDR,SIAVR,1,chemical
SMBDR,SIBVL,2,electrical
SMBDR,SIBVR,3,electrical
SMBDR,SMBDL,3,chemical
SMBDR,SMDDR,4,chemical
SMBDR,dBWML1,5,chemical
SMBDR,dBWML10,9,chemical
SMBDR,dBWML11,9,chemical
SMBDR,dBWML12,9,chemical
SMBDR,dBWML13,9,chemical
SMBDR,dBWML14,9,chemical
SMBDR,dBWML15,9,chemical
SMBDR,dBWML16,3,chemical
SMBDR,dBWML2,11,chemical
SMBDR,dBWML4,3,chemical
SMBDR,dBWML5,20,chemical
SMBDR,dBWML6,7,chemical
SMBDR,dBWML7,9,chemical
SMBDR,dBWML8,12,chemical
SMBDR,dBWML9,9,chemical
SMBDR,dBWMR1,3,chemical
SMBDR,dBWMR2,3,chemical
SMBDR,dBWMR7,9,chemical
SMBVL,AVJL,1,chemical
SMBVL,MCML,3,chemical
SMBVL,PLNL,4,chemical
SMBVL,RIVR,2,chemical
SMBVL,RMDVR,19,chemical
SMBVL,RMGL,1,chemical
SMBVL,RMHL,1,electrical
SMBVL,SAADL,44,chemical
SMBVL,SAAVR,18,electrical
SMBVL,SIAVL,1,chemical
SMBVL,SIAVL,1,electrical
SMBVL,SMBDL,2,chemical
SMBVL,vBWML1,3,chemical
SMBVL,vBWML10,2,chemical
SMBVL,vBWML11,2,chemical
SMBVL,vBWML12,2,chemical
SMBVL,vBWML13,2,chemical
SMBVL,vBWML14,2,chemical
SMBVL,vBWML15,2,chemical
SMBVL,vBWML16,1,chemical
SMBVL,vBWML2,8,chemical
SMBVL,vBWML3,5,chemical
SMBVL,vBWML4,6,chemical
SMBVL,vBWML5,5,chemical
SMBVL,vBWML6,17,chemical
SMBVL,vBWML7,9,chemical
SMBVL,vBWML8,2,chemical
SMBVL,vBWML9,2,chemical
SMBVR,AVKR,4,electrical
SMBVR,PLNR,14,chemical
SMBVR,RMDR,1,chemical
SMBVR,RMHL,1,chemical
SMBVR,SAADR,37,chemical
SMBVR,SAAVL,6,electrical
SMBVR,SIAVR,1,chemical
SMBVR,SIBVR,3,electrical
SMBVR,SMBDR,2,chemical
SMBVR,dBWMR4,1,chemical
SMBVR,vBWMR1,7,chemical
SMBVR,vBWMR10,2,chemical
SMBVR,vBWMR11,2,chemical
SMBVR,vBWMR12,2,chemical
SMBVR,vBWMR13,2,chemical
SMBVR,vBWMR14,2,chemical
SMBVR,vBWMR15,2,chemical
SMBVR,vBWMR16,1,chemical
SMBVR,vBWMR2,3,chemical
SMBVR,vBWMR3,10,chemical
SMBVR,vBWMR4,12,chemical
SMBVR,vBWMR5,2,chemical
SMBVR,vBWMR6,12,chemical
SMBVR,vBWMR7,12,chemical
SMBVR,vBWMR8,5,chemical
SMBVR,vBWMR9,2,chemical
SMDDL,AVEL,1,chemical
SMDDL,RIAL,4,chemical
SMDDL,RIAR,9,chemical
SMDDL,RIBL,3,electrical
SMDDL,SAAVR,5,chemical
SMDDL,SIADL,14,chemical
SMDDL,SIBDL,14,chemical
SMDDL,SIBVL,2,chemical
SMDDL,SIBVR,4,electrical
SMDDL,SMBDL,3,chemical
SMDDL,SMDDR,1,chemical
SMDDL,SMDDR,3,electrical
SMDDL,SMDVR,17,chemical
SMDDL,dBWML1,4,chemical
SMDDL,dBWML2,3,chemical
SMDDL,dBWML7,1,chemical
SMDDL,dBWMR1,3,chemical
SMDDL,dBWMR10,6,chemical
SMDDL,dBWMR11,6,chemical
SMDDL,dBWMR12,6,chemical
SMDDL,dBWMR13,6,chemical
SMDDL,dBWMR14,6,chemical
SMDDL,dBWMR15,6,chemical
SMDDL,dBWMR16,2,chemical
SMDDL,dBWMR4,1,chemical
SMDDL,dBWMR5,6,chemical
SMDDL,dBWMR6,2,chemical
SMDDL,dBWMR7,6,chemical
SMDDL,dBWMR8,8,chemical
SMDDL,dBWMR9,6,chemical
SMDDL,vBWML2,7,chemical
SMDDL,vBWML3,7,chemical
SMDDR,RIAL,14,chemical
SMDDR,RIAR,10,chemical
SMDDR,RIBL,22,chemical
SMDDR,RIBR,3,electrical
SMDDR,RMDR,1,chemical
SMDDR,RMDR,3,electrical
SMDDR,SIADR,14,chemical
SMDDR,SIBDR,14,chemical
SMDDR,SIBVR,3,chemical
SMDDR,SMBDR,3,chemical
SMDDR,SMDDL,3,electrical
SMDDR,SMDDL,4,chemical
SMDDR,SMDVL,5,chemical
SMDDR,dBWML10,6,chemical
SMDDR,dBWML11,6,chemical
SMDDR,dBWML12,6,chemical
SMDDR,dBWML13,6,chemical
SMDDR,dBWML14,6,chemical
SMDDR,dBWML15,6,chemical
SMDDR,dBWML16,2,chemical
SMDDR,dBWML2,3,chemical
SMDDR,dBWML5,11,chemical
SMDDR,dBWML6,4,chemical
SMDDR,dBWML7,6,chemical
SMDDR,dBWML8,8,chemical
SMDDR,dBWML9,6,chemical
SMDDR,vBWML2,3,chemical
SMDDR,vBWMR2,6,chemical
SMDDR,vBWMR6,2,chemical
SMDVL,AVEL,25,chemical
SMDVL,CEPVR,4,chemical
SMDVL,IL1VR,6,chemical
SMDVL,RIAL,32,chemical
SMDVL,RIAR,54,chemical
SMDVL,RIBR,2,electrical
SMDVL,RIBR,9,chemical
SMDVL,RIS,2,electrical
SMDVL,RIVL,5,electrical
SMDVL,RMDDR,48,chemical
SMDVL,RMDVL,1,electrical
SMDVL,RMDVL,29,chemical
SMDVL,RMED,1,chemical
SMDVL,RMEV,2,chemical
SMDVL,SIADR,1,chemical
SMDVL,SIAVR,30,chemical
SMDVL,SIBVL,30,chemical
SMDVL,SMDDR,22,chemical
SMDVL,SMDVL,3,electrical
SMDVL,SMDVR,2,chemical
SMDVL,SMDVR,36,electrical
SMDVL,dBWML1,3,chemical
SMDVL,dBWML2,3,chemical
SMDVL,vBWMR10,15,chemical
SMDVL,vBWMR11,15,chemical
SMDVL,vBWMR12,15,chemical
SMDVL,vBWMR13,15,chemical
SMDVL,vBWMR14,15,chemical
SMDVL,vBWMR15,15,chemical
SMDVL,vBWMR16,7,chemical
SMDVL,vBWMR2,7,chemical
SMDVL,vBWMR3,8,chemical
SMDVL,vBWMR5,15,chemical
SMDVL,vBWMR6,16,chemical
SMDVL,vBWMR7,15,chemical
SMDVL,vBWMR8,20,chemical
SMDVL,vBWMR9,15,chemical
SMDVR,AVAR,1,electrical
SMDVR,RIAL,40,chemical
SMDVR,RIAR,39,chemical
SMDVR,RIBL,6,electrical
SMDVR,RIVR,1,chemical
SMDVR,RIVR,9,electrical
SMDVR,RMDDL,1,chemical
SMDVR,RMDVR,4,electrical
SMDVR,RMED,15,chemical
SMDVR,SIAVL,30,chemical
SMDVR,SIBDR,30,chemical
SMDVR,SMDDL,14,chemical
SMDVR,SMDVL,1,chemical
SMDVR,SMDVL,36,electrical
SMDVR,vBWML10,15,chemical
SMDVR,vBWML11,15,chemical
SMDVR,vBWML12,15,chemical
SMDVR,vBWML13,15,chemical
SMDVR,vBWML14,15,chemical
SMDVR,vBWML15,15,chemical
SMDVR,vBWML16,7,chemical
SMDVR,vBWML2,9,chemical
SMDVR,vBWML3,9,chemical
SMDVR,vBWML4,5,chemical
SMDVR,vBWML5,19,chemical
SMDVR,vBWML6,14,chemical
SMDVR,vBWML7,15,chemical
SMDVR,vBWML8,19,chemical
SMDVR,vBWML9,15,chemical
SPCL,CA06,4,chemical
SPCL,CP05,6,chemical
SPCL,CP06,7,chemical
SPCL,DVF,2,chemical
SPCL,DVF,32,electrical
SPCL,DX3,2,chemical
SPCL,EF3,7,electrical
SPCL,HOB,5,chemical
SPCL,HOB,6,electrical
SPCL,PCAL,5,electrical
SPCL,PCBL,2,chemical
SPCL,PCCL,3,chemical
SPCL,PCCL,10,electrical
SPCL,PVZ,1,chemical
SPCL,R2BL,1,chemical
SPCL,SPDL,9,electrical
SPCL,SPVL,3,electrical
SPCL,anal,15,chemical
SPCL,dBWML23,2,chemical
SPCL,dspL,31,chemical
SPCL,gonad,14,chemical
SPCL,vspL,24,chemical
SPCR,CA05,4,electrical
SPCR,CA05,11,chemical
SPCR,CA06,4,electrical
SPCR,CA06,9,chemical
SPCR,CP01,6,chemical
SPCR,CP04,7,chemical
SPCR,CP05,7,chemical
SPCR,CP06,23,chemical
SPCR,DVE,4,electrical
SPCR,EF1,9,electrical
SPCR,EF2,14,electrical
SPCR,HOB,2,electrical
SPCR,HOB,17,chemical
SPCR,LUAR,3,chemical
SPCR,PCAR,2,electrical
SPCR,PCBR,1,chemical
SPCR,PCCL,1,electrical
SPCR,PCCL,8,chemical
SPCR,PCCR,3,chemical
SPCR,PCCR,9,electrical
SPCR,PDB,5,chemical
SPCR,R2BR,6,chemical
SPCR,SPDR,6,chemical
SPCR,SPVL,4,electrical
SPCR,SPVR,2,electrical
SPCR,anal,2,chemical
SPCR,dspR,27,chemical
SPCR,gonad,36,chemical
SPCR,vspR,8,chemical
SPDL,CA05,5,chemical
SPDL,CA06,3,chemical
SPDL,CP01,7,chemical
SPDL,CP02,12,chemical
SPDL,CP03,4,chemical
SPDL,CP06,1,electrical
SPDL,CP09,3,electrical
SPDL,DD06,7,electrical
SPDL,DD06,12,chemical
SPDL,DVC,1,chemical
SPDL,DVC,2,electrical
SPDL,PCBL,6,electrical
SPDL,PGA,1,chemical
SPDL,PVNL,1,electrical
SPDL,PVPL,4,chemical
SPDL,PVV,1,electrical
SPDL,PVZ,21,chemical
SPDL,SPCL,9,electrical
SPDL,SPDR,30,electrical
SPDL,SPDR,33,chemical
SPDL,SPVL,2,chemical
SPDL,SPVL,3,electrical
SPDL,SPVR,2,electrical
SPDL,SPVR,6,chemical
SPDL,VD12,3,chemical
SPDL,ailL,17,chemical
SPDL,ailR,6,chemical
SPDL,dglR1,7,chemical
SPDL,dspL,2,electrical
SPDL,vBWMR21,7,chemical
SPDR,CA06,1,electrical
SPDR,CP02,1,electrical
SPDR,CP02,7,chemical
SPDR,CP03,9,chemical
SPDR,CP04,1,chemical
SPDR,DD06,5,chemical
SPDR,DVC,2,chemical
SPDR,PCBR,14,electrical
SPDR,PCCR,1,electrical
SPDR,PVNL,1,chemical
SPDR,PVPL,1,chemical
SPDR,PVZ,1,electrical
SPDR,PVZ,3,chemical
SPDR,SPDL,6,chemical
SPDR,SPDL,30,electrical
SPDR,SPVL,1,electrical
SPDR,SPVL,3,chemical
SPDR,SPVR,3,chemical
SPDR,SPVR,4,electrical
SPDR,ailL,6,chemical
SPDR,ailR,17,chemical
SPDR,vBWML20,5,chemical
SPDR,vBWML23,7,chemical
SPDR,vBWMR23,4,chemical
SPVL,AVL,3,chemical
SPVL,CA05,2,chemical
SPVL,CA05,13,electrical
SPVL,CA06,1,electrical
SPVL,CA07,2,electrical
SPVL,DD05,1,electrical
SPVL,DD06,36,chemical
SPVL,DVB,1,electrical
SPVL,DVC,4,electrical
SPVL,DVE,2,electrical
SPVL,PQR,1,electrical
SPVL,PVDL,1,chemical
SPVL,PVNL,3,electrical
SPVL,PVNL,10,chemical
SPVL,PVNR,11,chemical
SPVL,PVPL,2,chemical
SPVL,PVPL,4,electrical
SPVL,PVPR,3,electrical
SPVL,PVT,29,electrical
SPVL,PVV,1,electrical
SPVL,PVV,3,chemical
SPVL,PVY,1,chemical
SPVL,PVY,2,electrical
SPVL,PVZ,1,electrical
SPVL,PVZ,17,chemical
SPVL,R4BL,2,electrical
SPVL,R8AL,24,electrical
SPVL,R9AR,5,chemical
SPVL,SPCL,3,electrical
SPVL,SPCR,4,electrical
SPVL,SPDL,3,electrical
SPVL,SPDL,57,chemical
SPVL,SPDR,1,electrical
SPVL,SPDR,38,chemical
SPVL,SPVR,18,chemical
SPVL,SPVR,42,electrical
SPVL,VD09,1,chemical
SPVL,VD10,1,electrical
SPVL,VD10,10,chemical
SPVL,VD11,8,chemical
SPVL,VD12,20,chemical
SPVR,CA05,2,chemical
SPVR,CA05,11,electrical
SPVR,CA06,7,electrical
SPVR,CA07,2,electrical
SPVR,CP04,2,chemical
SPVR,CP06,1,chemical
SPVR,CP07,1,electrical
SPVR,CP08,1,electrical
SPVR,DD05,2,electrical
SPVR,DD05,6,chemical
SPVR,DD06,5,electrical
SPVR,DD06,25,chemical
SPVR,DVC,2,chemical
SPVR,DVC,2,electrical
SPVR,EF1,10,chemical
SPVR,LUAR,1,electrical
SPVR,PCCL,1,electrical
SPVR,PQR,1,electrical
SPVR,PQR,4,chemical
SPVR,PVNL,5,chemical
SPVR,PVPL,1,electrical
SPVR,PVPL,2,chemical
SPVR,PVPR,2,electrical
SPVR,PVT,1,electrical
SPVR,PVV,1,electrical
SPVR,PVV,5,chemical
SPVR,PVWR,1,chemical
SPVR,PVZ,1,electrical
SPVR,PVZ,9,chemical
SPVR,R8AL,3,electrical
SPVR,R8AL,5,chemical
SPVR,R8AR,7,electrical
SPVR,SPCR,2,electrical
SPVR,SPCR,10,chemical
SPVR,SPDL,2,electrical
SPVR,SPDL,58,chemical
SPVR,SPDR,4,electrical
SPVR,SPDR,55,chemical
SPVR,SPVL,11,chemical
SPVR,SPVL,42,electrical
SPVR,SPVR,2,electrical
SPVR,VD10,1,electrical
SPVR,VD10,4,chemical
SPVR,VD11,3,electrical
SPVR,VD11,10,chemical
URADL,RIPL,16,chemical
URADL,dBWML1,2,chemical
URADL,dBWML2,7,chemical
URADL,dBWML6,11,chemical
URADR,IL2DR,2,electrical
URADR,RIPR,16,chemical
URADR,RMER,10,chemical
URADR,dBWMR1,15,chemical
URADR,dBWMR2,5,chemical
URADR,dBWMR3,4,chemical
URADR,dBWMR4,4,chemical
URADR,dBWMR5,7,chemical
URAVL,CEPVL,25,electrical
URAVL,IL1VL,1,chemical
URAVL,IL1VR,1,electrical
URAVL,RIPL,34,chemical
URAVL,RMEL,1,chemical
URAVL,RMEV,1,chemical
URAVL,vBWML1,20,chemical
URAVL,vBWML2,17,chemical
URAVL,vBWML3,5,chemical
URAVR,CEPVR,22,electrical
URAVR,RIPR,15,chemical
URAVR,RMER,12,chemical
URAVR,vBWMR2,14,chemical
URAVR,vBWMR3,7,chemical
URAVR,vBWMR4,18,chemical
URAVR,vBWMR6,1,chemical
URBL,CEPDL,3,chemical
URBL,IL1L,2,electrical
URBL,IL2L,1,chemical
URBL,IL2L,17,electrical
URBL,OLLL,4,chemical
URBL,RMDDR,1,chemical
URBL,RMDL,18,chemical
URBL,RMER,1,chemical
URBR,CEPDR,4,chemical
URBR,RMGR,1,chemical
URXL,ALA,1,electrical
URXL,CEMDL,1,electrical
URXL,CEPDL,2,electrical
URXL,RMGL,1,chemical
URXL,RMGL,1,electrical
URXR,AUAR,6,chemical
URXR,AVER,19,chemical
URXR,CEMDR,3,electrical
URXR,CEPDR,1,electrical
URXR,IL1R,2,chemical
URXR,IL2DR,3,electrical
URXR,IL2R,1,chemical
URXR,RIAR,8,chemical
URXR,RICL,1,chemical
URXR,RIGR,17,chemical
URXR,RMFR,1,electrical
URXR,RMGR,1,chemical
URXR,RMGR,4,electrical
URYDR,AVAR,8,electrical
URYDR,RIGR,6,electrical
URYVL,RID,1,chemical
URYVR,CEMVR,2,electrical
VA01,DA02,1,chemical
VA01,DA02,9,electrical
VA01,DD01,12,chemical
VA01,VD01,3,chemical
VA01,vBWML7,13,chemical
VA01,vBWML8,1,chemical
VA01,vBWMR7,2,chemical
VA01,vBWMR8,2,chemical
VA02,DA03,1,electrical
VA02,DD01,20,chemical
VA02,SAAVL,1,chemical
VA02,VA01,2,chemical
VA02,VA03,2,chemical
VA02,VA06,1,electrical
VA02,VB01,1,chemical
VA02,VB02,1,chemical
VA02,VD01,1,chemical
VA02,VD02,1,electrical
VA02,VD02,27,chemical
VA02,vBWML7,1,chemical
VA02,vBWML8,10,chemical
VA02,vBWML9,3,chemical
VA02,vBWMR7,5,chemical
VA02,vBWMR8,7,chemical
VA02,vBWMR9,5,chemical
VA03,AS01,3,electrical
VA03,AS02,2,electrical
VA03,DD01,18,chemical
VA03,DD02,10,chemical
VA03,VA04,2,chemical
VA03,VB02,1,chemical
VA03,VB03,3,chemical
VA03,VD02,3,chemical
VA03,VD03,1,electrical
VA03,VD03,11,chemical
VA03,vBWML10,11,chemical
VA03,vBWML11,3,chemical
VA03,vBWML8,1,chemical
VA03,vBWML9,4,chemical
VA03,vBWMR10,5,chemical
VA03,vBWMR11,7,chemical
VA03,vBWMR9,3,chemical
VA04,AS02,9,electrical
VA04,DD02,17,chemical
VA04,VA07,1,electrical
VA04,VB03,1,electrical
VA04,VB03,8,chemical
VA04,VB04,1,chemical
VA04,VD04,8,chemical
VA04,vBWML12,5,chemical
VA04,vBWML13,3,chemical
VA04,vBWMR11,8,chemical
VA04,vBWMR12,5,chemical
VA04,vBWMR13,1,chemical
VA05,DD02,6,chemical
VA05,VA06,2,chemical
VA05,VB04,1,chemical
VA05,VD05,9,chemical
VA05,vBWML12,3,chemical
VA05,vBWML13,6,chemical
VA05,vBWMR12,6,chemical
VA05,vBWMR13,4,chemical
VA05,vBWMR14,4,chemical
VA06,AS01,3,electrical
VA06,AS01,13,chemical
VA06,AS02,1,chemical
VA06,DA02,3,electrical
VA06,DA03,1,electrical
VA06,VA02,1,electrical
VA06,VA05,2,chemical
VA06,VB04,1,chemical
VA06,VB05,7,chemical
VA06,VD05,3,chemical
VA06,VD06,6,chemical
VA06,vBWML13,2,chemical
VA06,vBWML14,10,chemical
VA06,vBWML15,1,chemical
VA06,vBWMR12,2,chemical
VA06,vBWMR13,1,chemical
VA06,vBWMR14,5,chemical
VA06,vBWMR15,1,chemical
VA07,AS01,1,chemical
VA07,AS02,10,chemical
VA07,AS03,3,chemical
VA07,VA04,1,electrical
VA07,VB06,1,chemical
VA07,VD06,2,chemical
VA07,VD07,13,chemical
VA07,vBWML14,2,chemical
VA07,vBWML15,8,chemical
VA07,vBWML16,6,chemical
VA07,vBWMR14,3,chemical
VA07,vBWMR15,10,chemical
VA07,vBWMR16,2,chemical
VA08,AS02,1,chemical
VA08,AS03,4,chemical
VA08,AS04,11,chemical
VA08,AS05,3,chemical
VA08,VB06,1,chemical
VA08,VB09,3,electrical
VA08,VD07,2,chemical
VA08,VD08,3,chemical
VA08,hyp,1,electrical
VA08,vBWML16,3,chemical
VA08,vBWML17,4,chemical
VA08,vBWML18,4,chemical
VA08,vBWMR15,1,chemical
VA08,vBWMR16,3,chemical
VA08,vBWMR17,4,chemical
VA09,AVAL,69,electrical
VA09,AVAR,26,electrical
VA09,AVDL,2,electrical
VA09,DA05,3,electrical
VA09,DA06,2,electrical
VA09,DA07,6,electrical
VA09,DA08,5,electrical
VA09,DB04,2,chemical
VA09,DVA,1,electrical
VA09,PLML,2,electrical
VA09,PLMR,2,electrical
VA09,PVCR,2,electrical
VA09,VA12,1,electrical
VA09,VB07,1,chemical
VA09,VB08,1,chemical
VA09,VB08,3,electrical
VA09,VB09,1,chemical
VA09,VB09,13,electrical
VA09,VD09,2,chemical
VA09,VD10,3,chemical
VA09,VD11,3,chemical
VA09,hyp,11,electrical
VA09,vBWML17,3,chemical
VA09,vBWML18,4,chemical
VA09,vBWML19,4,chemical
VA09,vBWMR17,3,chemical
VA09,vBWMR18,4,chemical
VA09,vBWMR19,4,chemical
VA10,AVAL,20,electrical
VA10,AVAR,13,electrical
VA10,CP04,2,chemical
VA10,DA07,2,electrical
VA10,DA08,4,electrical
VA10,DB05,1,chemical
VA10,DD04,12,chemical
VA10,DD05,23,chemical
VA10,EF2,2,electrical
VA10,PDER,1,chemical
VA10,PLML,3,chemical
VA10,PVDL,1,electrical
VA10,PVZ,3,chemical
VA10,PVZ,9,electrical
VA10,VA09,2,chemical
VA10,VA11,15,electrical
VA10,VA12,20,electrical
VA10,VB06,7,electrical
VA10,VB07,4,chemical
VA10,VB07,17,electrical
VA10,VB08,20,chemical
VA10,VB08,22,electrical
VA10,VB09,1,chemical
VA10,VB09,4,electrical
VA10,VB10,1,electrical
VA10,VD09,21,electrical
VA10,VD09,22,chemical
VA10,hyp,3,chemical
VA10,hyp,18,electrical
VA10,vBWML17,18,chemical
VA10,vBWML19,3,chemical
VA10,vBWMR18,5,chemical
VA10,vBWMR19,7,chemical
VA10,vBWMR20,13,chemical
VA11,AVAL,1,electrical
VA11,AVAR,12,electrical
VA11,AVFR,1,electrical
VA11,DD06,24,chemical
VA11,DVA,1,electrical
VA11,PVCR,1,electrical
VA11,PVV,8,chemical
VA11,PVY,7,chemical
VA11,VA10,15,electrical
VA11,VA12,2,chemical
VA11,VA12,17,electrical
VA11,VB05,3,electrical
VA11,VB06,20,electrical
VA11,VB07,1,electrical
VA11,VB09,1,electrical
VA11,VB10,2,electrical
VA11,VB10,15,chemical
VA11,VD09,1,electrical
VA11,VD10,1,electrical
VA11,VD11,17,chemical
VA11,VD12,6,chemical
VA11,dglR2,3,chemical
VA11,vBWML20,2,chemical
VA11,vBWML21,4,chemical
VA11,vBWML22,5,chemical
VA11,vBWMR19,3,chemical
VA11,vBWMR20,4,chemical
VA11,vBWMR21,4,chemical
VA12,AS08,9,electrical
VA12,AS10,1,electrical
VA12,AVAL,6,chemical
VA12,AVAL,9,electrical
VA12,AVAR,2,chemical
VA12,AVAR,9,electrical
VA12,DA08,20,chemical
VA12,DA09,17,chemical
VA12,DB06,1,chemical
VA12,DB07,44,chemical
VA12,DD05,22,chemical
VA12,DD06,8,chemical
VA12,LUAL,1,electrical
VA12,PVCL,1,electrical
VA12,PVCL,11,chemical
VA12,PVCR,13,chemical
VA12,PVV,6,chemical
VA12,PVWL,1,electrical
VA12,PVWR,1,chemical
VA12,PVX,1,electrical
VA12,PVZ,3,chemical
VA12,R3AL,1,chemical
VA12,VA09,1,electrical
VA12,VA10,2,chemical
VA12,VA10,20,electrical
VA12,VA11,1,chemical
VA12,VA11,17,electrical
VA12,VB05,1,electrical
VA12,VB06,2,electrical
VA12,VB07,5,electrical
VA12,VB08,3,chemical
VA12,VB08,4,electrical
VA12,VB09,6,electrical
VA12,VB09,19,chemical
VA12,VB10,1,electrical
VA12,VB10,9,chemical
VA12,VB11,17,chemical
VA12,VD09,2,chemical
VA12,VD10,3,electrical
VA12,VD10,20,chemical
VA12,VD11,3,chemical
VA12,VD12,2,chemical
VA12,VD13,7,chemical
VA12,ailR,5,chemical
VA12,dglR1,2,chemical
VA12,vBWML19,2,chemical
VA12,vBWML20,8,chemical
VA12,vBWML21,4,chemical
VA12,vBWML22,5,chemical
VA12,vBWMR19,7,chemical
VA12,vBWMR20,1,chemical
VA12,vBWMR21,3,chemical
VA12,vBWMR23,2,chemical
VB01,DD01,1,chemical
VB01,SAADL,18,chemical
VB01,VA01,7,chemical
VB01,VA02,2,chemical
VB01,VA03,2,chemical
VB01,VA04,2,chemical
VB01,VB02,2,electrical
VB01,VD01,4,chemical
VB01,VD02,2,chemical
VB01,vBWML7,2,chemical
VB01,vBWMR7,5,chemical
VB01,vBWMR9,1,chemical
VB02,DD01,30,chemical
VB02,DD02,1,chemical
VB02,VA02,5,chemical
VB02,VA03,11,chemical
VB02,VB01,2,electrical
VB02,VB03,10,electrical
VB02,VB04,1,electrical
VB02,VD02,14,chemical
VB02,VD03,4,chemical
VB02,vBWML10,4,chemical
VB02,vBWML11,1,chemical
VB02,vBWML8,2,chemical
VB02,vBWML9,14,chemical
VB02,vBWMR10,10,chemical
VB02,vBWMR11,6,chemical
VB02,vBWMR8,6,chemical
VB02,vBWMR9,4,chemical
VB03,DB01,5,electrical
VB03,DD02,36,chemical
VB03,VA04,1,electrical
VB03,VA04,10,chemical
VB03,VA05,1,chemical
VB03,VB02,10,electrical
VB03,VB04,1,electrical
VB03,VD03,4,chemical
VB03,VD04,6,chemical
VB03,vBWML10,1,chemical
VB03,vBWML11,8,chemical
VB03,vBWML12,8,chemical
VB03,vBWML13,3,chemical
VB03,vBWMR10,4,chemical
VB03,vBWMR11,6,chemical
VB03,vBWMR12,8,chemical
VB03,vBWMR13,4,chemical
VB04,DB02,1,electrical
VB04,DD02,7,chemical
VB04,VA04,1,chemical
VB04,VA05,1,chemical
VB04,VB02,1,electrical
VB04,VB03,1,electrical
VB04,VB05,1,electrical
VB04,VD04,1,chemical
VB04,VD05,3,chemical
VB04,vBWML12,3,chemical
VB04,vBWML13,5,chemical
VB04,vBWMR12,3,chemical
VB04,vBWMR13,3,chemical
VB04,vBWMR14,4,chemical
VB05,AVAL,1,chemical
VB05,AVKL,1,electrical
VB05,DB03,9,electrical
VB05,DB05,7,electrical
VB05,PVCL,1,chemical
VB05,VA06,2,chemical
VB05,VA11,3,electrical
VB05,VA12,1,electrical
VB05,VB04,1,electrical
VB05,VB06,5,electrical
VB05,VB07,1,electrical
VB05,VB08,5,electrical
VB05,VD06,10,chemical
VB05,hyp,1,electrical
VB05,vBWML12,3,chemical
VB05,vBWML13,1,chemical
VB05,vBWML14,8,chemical
VB05,vBWML15,7,chemical
VB05,vBWMR12,3,chemical
VB05,vBWMR13,1,chemical
VB05,vBWMR14,8,chemical
VB05,vBWMR15,7,chemical
VB06,AS09,4,electrical
VB06,AVAL,15,electrical
VB06,AVAR,5,electrical
VB06,AVDL,1,electrical
VB06,DA09,1,electrical
VB06,PVCL,4,electrical
VB06,PVCR,1,electrical
VB06,PVZ,5,electrical
VB06,VA07,3,chemical
VB06,VA08,2,chemical
VB06,VA10,7,electrical
VB06,VA11,20,electrical
VB06,VA12,2,electrical
VB06,VB05,5,electrical
VB06,VB07,1,chemical
VB06,VB07,1,electrical
VB06,VB09,1,chemical
VB06,VB10,5,electrical
VB06,VB11,1,electrical
VB06,VD06,1,chemical
VB06,VD07,22,chemical
VB06,VD09,1,electrical
VB06,VD11,1,chemical
VB06,vBWML15,4,chemical
VB06,vBWML16,3,chemical
VB06,vBWMR15,4,chemical
VB06,vBWMR16,3,chemical
VB07,DB03,2,electrical
VB07,DB05,2,chemical
VB07,DB05,16,electrical
VB07,DD03,5,chemical
VB07,DD04,11,chemical
VB07,DD05,1,chemical
VB07,PDER,1,chemical
VB07,PLML,1,chemical
VB07,VA09,1,chemical
VB07,VA10,15,chemical
VB07,VA10,17,electrical
VB07,VA11,1,electrical
VB07,VA12,1,chemical
VB07,VA12,5,electrical
VB07,VB06,5,electrical
VB07,VB08,3,chemical
VB07,VB08,12,electrical
VB07,VB09,1,electrical
VB07,VB11,3,electrical
VB07,VD09,1,electrical
VB07,VD09,4,chemical
VB07,vBWML17,5,chemical
VB07,vBWML18,5,chemical
VB07,vBWMR17,4,chemical
VB07,vBWMR18,8,chemical
VB07,vBWMR20,11,chemical
VB08,AVAL,38,electrical
VB08,AVAR,2,electrical
VB08,AVBL,10,electrical
VB08,AVBR,9,electrical
VB08,AVDR,1,electrical
VB08,AVKR,1,electrical
VB08,CA05,2,electrical
VB08,CP04,5,chemical
VB08,DA04,3,electrical
